     PID         DATE      TIME      ELAPSED    CPU    MEM       RSS     VSIZE
   18846   2015-02-28  20:57:58        00:40  163.3    6.1   1020128   6181164
   18847   2015-02-28  20:57:58        00:40  151.0    6.0   1004516   6177072
   18696   2015-02-28  20:57:59        01:02    0.9    1.9    320776   4714340
   18844   2015-02-28  20:57:59        00:41  155.9    6.1   1020868   6174908
   18845   2015-02-28  20:57:59        00:41  184.9    6.2   1035616   6181136
   18846   2015-02-28  20:57:59        00:41  168.7    6.2   1034256   6181164
   18847   2015-02-28  20:57:59        00:41  166.6    6.1   1018472   6177072
   18696   2015-02-28  20:58:00        01:03    1.1    1.9    320876   4714340
   18844   2015-02-28  20:58:00        00:42  167.9    6.2   1038400   6174908
   18845   2015-02-28  20:58:00        00:42  187.6    6.3   1057004   6181136
   18846   2015-02-28  20:58:00        00:42  181.7    6.3   1051824   6181164
   18847   2015-02-28  20:58:00        00:42  162.4    6.2   1036036   6177072
   18696   2015-02-28  20:58:01        01:04    7.6    1.9    321232   4714340
   18844   2015-02-28  20:58:01        00:43  151.6    6.2   1038428   6174908
   18845   2015-02-28  20:58:01        00:43  140.5    6.3   1057004   6181136
   18846   2015-02-28  20:58:01        00:43  216.1    6.4   1073420   6181164
   18847   2015-02-28  20:58:01        00:43  154.5    6.2   1036208   6177072
   18696   2015-02-28  20:58:02        01:05   75.8    2.0    332748   4724596
   18844   2015-02-28  20:58:02        00:44  170.3    6.3   1059884   6174908
   18845   2015-02-28  20:58:02        00:44  168.6    6.4   1070884   6181772
   18846   2015-02-28  20:58:02        00:44  159.2    6.4   1073436   6181164
   18847   2015-02-28  20:58:02        00:44  154.0    6.3   1057640   6177072
   18696   2015-02-28  20:58:03        01:06    4.9    1.9    326784   4718344
   18844   2015-02-28  20:58:03        00:45  168.7    6.4   1078500   6174908
   18845   2015-02-28  20:58:03        00:45  181.8    6.5   1096896   6181772
   18846   2015-02-28  20:58:03        00:45  164.1    6.5   1092016   6181164
   18847   2015-02-28  20:58:03        00:45  177.7    6.4   1076220   6177072
   18696   2015-02-28  20:58:04        01:07    1.2    1.9    326792   4718344
   18844   2015-02-28  20:58:04        00:46  172.0    6.5   1092856   6174908
   18845   2015-02-28  20:58:04        00:46  176.3    6.6   1110996   6181772
   18846   2015-02-28  20:58:04        00:46  157.4    6.6   1106732   6181164
   18847   2015-02-28  20:58:04        00:46  158.3    6.5   1090588   6177072
   18696   2015-02-28  20:58:05        01:08    1.0    1.9    326816   4718344
   18844   2015-02-28  20:58:05        00:47  178.6    6.6   1114932   6174908
   18845   2015-02-28  20:58:05        00:47  180.8    6.8   1133012   6181772
   18846   2015-02-28  20:58:05        00:47  169.8    6.7   1129660   6181164
   18847   2015-02-28  20:58:05        00:47  170.4    6.6   1108596   6177072
   18696   2015-02-28  20:58:06        01:09   20.9    2.0    327180   4718344
   18844   2015-02-28  20:58:06        00:48  175.6    6.6   1115088   6174908
   18845   2015-02-28  20:58:06        00:48  164.6    6.8   1133048   6181772
   18846   2015-02-28  20:58:06        00:48  159.1    6.7   1129680   6181164
   18847   2015-02-28  20:58:06        00:48  194.2    6.7   1131148   6177072
